timestamp,road_id,vehicle_count,average_speed,congestion_level,weather_condition,day_of_week,holiday_flag,special_events
2024-02-27 05:30:00,R101,41,65.9,0,Clear,1,0,Match
2024-02-27 09:00:00,R101,533,14.4,2,Cloudy,1,0,Festival
2024-02-27 10:30:00,R101,278,60.3,0,Rainy,1,0,Match
2024-02-27 11:30:00,R101,232,65.3,0,Rainy,1,0,Match
2024-02-27 12:00:00,R101,370,38.2,1,Clear,1,0,Festival
2024-02-27 14:30:00,R101,454,32.4,1,Cloudy,1,0,Festival
2024-02-27 15:00:00,R101,417,30.6,1,Rainy,1,0,Match
2024-02-27 15:30:00,R101,196,45.8,0,Rainy,1,0,Festival
2024-02-27 16:00:00,R101,234,65.2,0,Rainy,1,0,Festival
2024-02-27 16:30:00,R101,318,44.7,1,Rainy,1,0,Festival
2024-02-27 18:00:00,R101,544,17.8,2,Rainy,1,0,Concert
2024-02-27 18:30:00,R101,575,22.6,2,Cloudy,1,0,Concert
2024-02-27 19:00:00,R101,578,15.4,2,Cloudy,1,0,Match
2024-02-27 19:30:00,R101,615,13.0,2,Foggy,1,0,Concert
2024-02-27 20:00:00,R101,195,72.1,0,Cloudy,1,0,Concert
2024-02-27 20:30:00,R101,190,54.7,0,Cloudy,1,0,Concert
2024-02-27 21:00:00,R101,161,54.3,0,Clear,1,0,Festival
2024-02-27 23:00:00,R101,223,70.7,0,Clear,1,0,Festival
2024-02-27 23:30:00,R101,241,73.1,0,Foggy,1,0,Festival
2024-02-28 01:00:00,R101,105,48.0,0,Foggy,2,0,Match
2024-02-28 01:30:00,R101,90,65.2,0,Cloudy,2,0,Concert
2024-02-28 02:30:00,R101,29,73.0,0,Rainy,2,0,Festival
2024-02-28 03:00:00,R101,103,69.7,0,Cloudy,2,0,Concert
2024-02-28 03:30:00,R101,38,46.5,0,Foggy,2,0,Match
2024-02-28 05:00:00,R101,72,78.6,0,Rainy,2,0,Festival
2024-02-28 05:30:00,R101,9,65.5,0,Rainy,2,0,Concert
2024-02-28 07:00:00,R101,558,19.9,2,Rainy,2,0,Festival
2024-02-28 08:00:00,R101,529,10.5,2,Clear,2,0,Match
2024-02-28 08:30:00,R101,589,15.3,2,Clear,2,0,Festival
2024-02-28 10:00:00,R101,385,27.5,1,Rainy,2,0,Concert
2024-02-28 11:00:00,R101,375,37.8,1,Foggy,2,0,Match
2024-02-28 12:00:00,R101,436,28.4,1,Clear,2,0,Festival
2024-02-28 13:30:00,R101,359,36.8,1,Cloudy,2,0,Festival
2024-02-28 16:00:00,R101,448,41.9,1,Clear,2,0,Match
2024-02-28 17:00:00,R101,597,17.6,2,Rainy,2,0,Concert
2024-02-28 17:30:00,R101,568,11.9,2,Cloudy,2,0,Match
2024-02-28 18:30:00,R101,566,21.9,2,Cloudy,2,0,Match
2024-02-28 22:30:00,R101,183,56.7,0,Clear,2,0,Match
2024-02-28 23:00:00,R101,200,69.6,0,Clear,2,0,Match
2024-02-28 23:30:00,R101,295,62.1,0,Rainy,2,0,Festival
2024-02-29 00:30:00,R101,42,75.7,0,Clear,3,0,Concert
2024-02-29 01:30:00,R101,40,54.2,0,Cloudy,3,0,Concert
2024-02-29 03:00:00,R101,52,55.8,0,Clear,3,0,Concert
2024-02-29 04:00:00,R101,28,67.6,0,Clear,3,0,Concert
2024-02-29 04:30:00,R101,30,76.3,0,Cloudy,3,0,Match
2024-02-29 06:00:00,R101,47,61.4,0,Clear,3,0,Festival
2024-02-29 06:30:00,R101,83,68.4,0,Clear,3,0,Festival
2024-02-29 11:30:00,R101,382,41.9,1,Rainy,3,0,Match
2024-02-29 12:30:00,R101,238,70.1,0,Clear,3,0,Festival
2024-02-29 13:00:00,R101,330,37.7,1,Clear,3,0,Match
2024-02-29 13:30:00,R101,304,34.2,1,Cloudy,3,0,Festival
2024-02-29 17:00:00,R101,612,22.5,2,Rainy,3,0,Festival
2024-02-29 19:00:00,R101,569,23.1,2,Cloudy,3,0,Concert
2024-02-29 20:00:00,R101,267,51.2,0,Clear,3,0,Concert
2024-02-29 20:30:00,R101,190,63.7,0,Cloudy,3,0,Concert
2024-02-29 21:00:00,R101,201,68.3,0,Rainy,3,0,Concert
2024-02-29 21:30:00,R101,250,53.2,0,Foggy,3,0,Match
2024-03-01 01:30:00,R101,6,50.0,0,Rainy,4,0,Festival
2024-03-01 02:00:00,R101,64,52.5,0,Rainy,4,0,Concert
2024-03-01 02:30:00,R101,69,79.4,0,Clear,4,0,Festival
2024-03-01 03:30:00,R101,42,54.6,0,Cloudy,4,0,Concert
2024-03-01 06:30:00,R101,55,56.2,0,Cloudy,4,0,Match
2024-03-01 07:00:00,R101,584,12.8,2,Cloudy,4,0,Festival
2024-03-01 09:00:00,R101,599,24.3,2,Foggy,4,0,Festival
2024-03-01 09:30:00,R101,427,35.2,1,Foggy,4,0,Match
2024-03-01 10:00:00,R101,405,27.4,1,Clear,4,0,Concert
2024-03-01 10:30:00,R101,394,36.9,1,Clear,4,0,Concert
2024-03-01 12:00:00,R101,421,43.0,1,Foggy,4,0,Concert
2024-03-01 12:30:00,R101,423,28.7,1,Cloudy,4,0,Festival
2024-03-01 13:00:00,R101,244,62.5,0,Cloudy,4,0,Concert
2024-03-01 13:30:00,R101,282,51.3,0,Foggy,4,0,Match
2024-03-01 15:30:00,R101,379,34.3,1,Foggy,4,0,Match
2024-03-01 17:30:00,R101,457,39.4,1,Clear,4,0,Match
2024-03-01 18:00:00,R101,660,14.8,2,Cloudy,4,0,Concert
2024-03-01 19:00:00,R101,507,24.7,2,Rainy,4,0,Festival
2024-03-01 19:30:00,R101,532,20.9,2,Rainy,4,0,Match
2024-03-01 22:30:00,R101,314,37.7,1,Rainy,4,0,Festival
2024-03-02 00:00:00,R101,36,69.2,0,Clear,5,0,Match
2024-03-02 02:00:00,R101,47,56.8,0,Rainy,5,0,Concert
2024-03-02 02:30:00,R101,13,50.5,0,Rainy,5,0,Festival
2024-03-02 03:00:00,R101,44,56.8,0,Foggy,5,0,Festival
2024-03-02 05:30:00,R101,3,45.7,0,Foggy,5,0,Festival
2024-03-02 06:00:00,R101,45,67.9,0,Clear,5,0,Concert
2024-03-02 06:30:00,R101,21,62.3,0,Rainy,5,0,Concert
2024-03-02 07:00:00,R101,466,39.0,1,Cloudy,5,0,Festival
2024-03-02 08:30:00,R101,392,28.8,1,Clear,5,0,Match
2024-03-02 09:00:00,R101,456,32.8,1,Clear,5,0,Festival
2024-03-02 09:30:00,R101,407,31.6,1,Rainy,5,0,Match
2024-03-02 12:30:00,R101,288,62.8,0,Rainy,5,0,Festival
2024-03-02 13:00:00,R101,247,74.2,0,Clear,5,0,Concert
2024-03-02 15:30:00,R101,192,57.6,0,Cloudy,5,0,Match
2024-03-02 17:30:00,R101,454,33.5,1,Rainy,5,0,Concert
2024-03-02 20:00:00,R101,189,54.6,0,Foggy,5,0,Match
2024-03-02 21:30:00,R101,114,52.2,0,Foggy,5,0,Festival
2024-03-02 22:00:00,R101,206,68.5,0,Foggy,5,0,Festival
2024-03-02 23:00:00,R101,104,64.4,0,Rainy,5,0,Match
2024-03-03 01:00:00,R101,37,61.2,0,Rainy,6,0,Festival
2024-03-03 02:30:00,R101,37,74.5,0,Cloudy,6,0,Match
2024-03-03 03:30:00,R101,36,67.3,0,Cloudy,6,0,Match
2024-03-03 04:00:00,R101,41,74.8,0,Clear,6,0,Festival
2024-03-03 04:30:00,R101,80,57.2,0,Rainy,6,0,Concert
2024-03-03 06:00:00,R101,67,54.4,0,Rainy,6,0,Match
2024-03-03 06:30:00,R101,0,51.9,0,Clear,6,0,Festival
2024-03-03 07:00:00,R101,482,27.9,1,Cloudy,6,0,Concert
2024-03-03 07:30:00,R101,327,42.7,1,Foggy,6,0,Concert
2024-03-03 09:00:00,R101,424,38.6,1,Foggy,6,0,Concert
2024-03-03 09:30:00,R101,470,30.1,1,Cloudy,6,0,Festival
2024-03-03 12:00:00,R101,175,62.1,0,Cloudy,6,0,Match
2024-03-03 12:30:00,R101,151,77.7,0,Clear,6,0,Concert
2024-03-03 13:00:00,R101,303,29.7,1,Clear,6,0,Match
2024-03-03 16:30:00,R101,195,70.3,0,Clear,6,0,Match
2024-03-03 21:30:00,R101,169,75.2,0,Rainy,6,0,Festival
2024-03-03 22:00:00,R101,174,64.6,0,Clear,6,0,Concert
2024-03-03 22:30:00,R101,201,63.3,0,Clear,6,0,Match
2024-03-03 23:00:00,R101,200,45.2,0,Rainy,6,0,Festival
2024-03-04 00:00:00,R101,64,69.9,0,Rainy,0,0,Match
2024-03-04 01:00:00,R101,57,70.2,0,Rainy,0,0,Match
2024-03-04 02:00:00,R101,81,76.2,0,Cloudy,0,0,Concert
2024-03-04 03:30:00,R101,120,48.5,0,Rainy,0,0,Festival
2024-03-04 04:00:00,R101,23,74.1,0,Clear,0,0,Festival
2024-03-04 05:30:00,R101,94,50.9,0,Cloudy,0,0,Concert
2024-03-04 06:00:00,R101,21,48.4,0,Foggy,0,0,Match
2024-03-04 07:00:00,R101,483,31.1,1,Clear,0,0,Festival
2024-03-04 08:00:00,R101,544,18.7,2,Rainy,0,0,Concert
2024-03-04 09:00:00,R101,612,24.7,2,Rainy,0,0,Concert
2024-03-04 10:00:00,R101,229,75.6,0,Clear,0,0,Match
2024-03-04 11:00:00,R101,237,48.2,0,Cloudy,0,0,Festival
2024-03-04 12:00:00,R101,464,43.6,1,Foggy,0,0,Concert
2024-03-04 13:00:00,R101,301,39.5,1,Foggy,0,0,Festival
2024-03-04 14:00:00,R101,329,42.1,1,Cloudy,0,0,Match
2024-03-04 14:30:00,R101,224,70.8,0,Rainy,0,0,Concert
2024-03-04 17:00:00,R101,638,19.0,2,Cloudy,0,0,Match
2024-03-04 18:00:00,R101,625,14.4,2,Cloudy,0,0,Match
2024-03-04 19:30:00,R101,456,39.2,1,Clear,0,0,Festival
2024-03-04 22:30:00,R101,292,64.6,0,Clear,0,0,Festival
2024-03-04 23:00:00,R101,258,66.1,0,Foggy,0,0,Concert
2024-03-05 01:30:00,R101,90,71.9,0,Clear,1,0,Match
2024-03-05 02:00:00,R101,66,49.9,0,Foggy,1,0,Match
2024-03-05 02:30:00,R101,103,66.7,0,Cloudy,1,0,Festival
2024-03-05 03:30:00,R101,81,61.1,0,Clear,1,0,Concert
2024-03-05 04:00:00,R101,32,49.8,0,Rainy,1,0,Festival
2024-03-05 06:00:00,R101,21,62.6,0,Foggy,1,0,Concert
2024-03-05 06:30:00,R101,52,73.3,0,Rainy,1,0,Match
2024-03-05 07:00:00,R101,436,44.7,1,Foggy,1,0,Concert
2024-03-05 07:30:00,R101,680,16.6,2,Foggy,1,0,Concert
2024-03-05 08:30:00,R101,649,17.5,2,Rainy,1,0,Match
2024-03-05 10:00:00,R101,260,62.0,0,Foggy,1,0,Match
2024-03-05 13:00:00,R101,231,64.5,0,Rainy,1,0,Concert
2024-03-05 13:30:00,R101,242,66.9,0,Rainy,1,0,Concert
2024-03-05 14:00:00,R101,427,39.9,1,Foggy,1,0,Festival
2024-03-05 14:30:00,R101,364,25.4,1,Clear,1,0,Concert
2024-03-05 15:00:00,R101,438,25.3,1,Foggy,1,0,Festival
2024-03-05 15:30:00,R101,350,41.7,1,Cloudy,1,0,Match
2024-03-05 17:00:00,R101,633,22.4,2,Rainy,1,0,Concert
2024-03-05 17:30:00,R101,513,10.5,2,Rainy,1,0,Concert
2024-03-05 18:00:00,R101,659,15.6,2,Cloudy,1,0,Match
2024-03-05 19:00:00,R101,474,34.6,1,Foggy,1,0,Concert
2024-03-05 21:00:00,R101,249,63.2,0,Cloudy,1,0,Concert
2024-03-05 21:30:00,R101,185,57.1,0,Cloudy,1,0,Match
2024-03-06 02:00:00,R101,94,71.7,0,Foggy,2,0,Concert
2024-03-06 03:30:00,R101,71,67.6,0,Foggy,2,0,Festival
2024-03-06 04:00:00,R101,63,74.8,0,Foggy,2,0,Concert
2024-03-06 04:30:00,R101,84,76.7,0,Foggy,2,0,Festival
2024-03-06 05:30:00,R101,90,54.9,0,Clear,2,0,Festival
2024-03-06 08:00:00,R101,620,22.5,2,Foggy,2,0,Concert
2024-03-06 10:00:00,R101,298,69.5,0,Clear,2,0,Festival
2024-03-06 11:30:00,R101,458,30.4,1,Clear,2,0,Concert
2024-03-06 12:00:00,R101,217,70.0,0,Foggy,2,0,Match
2024-03-06 13:30:00,R101,429,40.6,1,Rainy,2,0,Festival
2024-03-06 16:00:00,R101,245,50.7,0,Cloudy,2,0,Match
2024-03-06 16:30:00,R101,428,26.2,1,Foggy,2,0,Match
2024-03-06 20:00:00,R101,176,78.4,0,Clear,2,0,Festival
2024-03-06 22:30:00,R101,285,69.9,0,Rainy,2,0,Festival
2024-03-06 23:00:00,R101,150,46.3,0,Cloudy,2,0,Concert
2024-03-07 01:00:00,R101,28,53.0,0,Cloudy,3,0,Match
2024-03-07 01:30:00,R101,21,63.6,0,Clear,3,0,Concert
2024-03-07 02:30:00,R101,95,67.8,0,Cloudy,3,0,Match
2024-03-07 03:30:00,R101,63,58.4,0,Rainy,3,0,Match
2024-03-07 04:00:00,R101,55,57.1,0,Cloudy,3,0,Match
2024-03-07 05:30:00,R101,78,67.2,0,Rainy,3,0,Festival
2024-03-07 07:00:00,R101,454,28.9,1,Rainy,3,0,Festival
2024-03-07 07:30:00,R101,524,23.0,2,Cloudy,3,0,Concert
2024-03-07 08:00:00,R101,462,35.8,1,Rainy,3,0,Festival
2024-03-07 10:00:00,R101,443,32.9,1,Rainy,3,0,Concert
2024-03-07 10:30:00,R101,314,25.8,1,Cloudy,3,0,Concert
2024-03-07 11:00:00,R101,384,36.3,1,Clear,3,0,Festival
2024-03-07 12:00:00,R101,215,58.4,0,Foggy,3,0,Concert
2024-03-07 12:30:00,R101,359,35.7,1,Foggy,3,0,Match
2024-03-07 13:30:00,R101,235,56.3,0,Foggy,3,0,Concert
2024-03-07 14:30:00,R101,357,37.8,1,Foggy,3,0,Festival
2024-03-07 15:30:00,R101,361,34.1,1,Foggy,3,0,Festival
2024-03-07 16:00:00,R101,370,40.2,1,Cloudy,3,0,Match
2024-03-07 16:30:00,R101,322,30.3,1,Foggy,3,0,Concert
2024-03-07 17:00:00,R101,598,20.2,2,Clear,3,0,Concert
2024-03-07 18:30:00,R101,690,13.8,2,Clear,3,0,Match
2024-03-07 19:00:00,R101,632,17.9,2,Clear,3,0,Festival
2024-03-07 19:30:00,R101,597,24.6,2,Foggy,3,0,Match
2024-03-07 22:30:00,R101,154,59.5,0,Clear,3,0,Match
2024-03-08 00:00:00,R101,41,69.9,0,Foggy,4,0,Concert
2024-03-08 00:30:00,R101,55,55.4,0,Foggy,4,0,Match
2024-03-08 01:00:00,R101,107,47.3,0,Clear,4,0,Concert
2024-03-08 01:30:00,R101,57,60.1,0,Clear,4,0,Match
2024-03-08 02:00:00,R101,96,70.0,0,Cloudy,4,0,Concert
2024-03-08 02:30:00,R101,68,64.5,0,Foggy,4,0,Festival
2024-03-08 03:00:00,R101,76,67.6,0,Clear,4,0,Festival
2024-03-08 03:30:00,R101,53,64.0,0,Cloudy,4,0,Festival
2024-03-08 04:30:00,R101,30,60.1,0,Cloudy,4,0,Match
2024-03-08 05:00:00,R101,3,70.0,0,Rainy,4,0,Festival
2024-03-08 05:30:00,R101,47,65.1,0,Cloudy,4,0,Concert
2024-03-08 08:00:00,R101,479,38.2,1,Clear,4,0,Concert
2024-03-08 08:30:00,R101,609,13.2,2,Foggy,4,0,Concert
2024-03-08 10:30:00,R101,356,44.2,1,Rainy,4,0,Concert
2024-03-08 13:00:00,R101,258,49.5,0,Cloudy,4,0,Concert
2024-03-08 14:30:00,R101,430,42.9,1,Cloudy,4,0,Concert
2024-03-08 15:00:00,R101,429,40.5,1,Foggy,4,0,Festival
2024-03-08 15:30:00,R101,389,30.1,1,Rainy,4,0,Festival
2024-03-08 17:30:00,R101,657,13.1,2,Clear,4,0,Concert
2024-03-08 18:00:00,R101,550,21.2,2,Cloudy,4,0,Concert
2024-03-08 20:30:00,R101,150,76.6,0,Foggy,4,0,Concert
2024-03-08 21:30:00,R101,220,66.6,0,Foggy,4,0,Festival
2024-03-08 23:30:00,R101,320,29.3,1,Rainy,4,0,Match
2024-03-09 01:30:00,R101,33,63.9,0,Rainy,5,0,Festival
2024-03-09 02:00:00,R101,6,75.9,0,Rainy,5,0,Festival
2024-03-09 02:30:00,R101,10,67.8,0,Rainy,5,0,Match
2024-03-09 03:30:00,R101,25,52.2,0,Cloudy,5,0,Concert
2024-03-09 04:00:00,R101,52,72.0,0,Foggy,5,0,Concert
2024-03-09 06:00:00,R101,66,49.5,0,Foggy,5,0,Match
2024-03-09 08:00:00,R101,302,26.3,1,Rainy,5,0,Festival
2024-03-09 10:30:00,R101,247,57.8,0,Rainy,5,0,Match
2024-03-09 17:00:00,R101,341,39.2,1,Cloudy,5,0,Festival
2024-03-09 18:00:00,R101,446,37.6,1,Clear,5,0,Festival
2024-03-09 19:30:00,R101,382,30.4,1,Foggy,5,0,Concert
2024-03-09 20:00:00,R101,104,72.8,0,Rainy,5,0,Match
2024-03-09 22:00:00,R101,121,69.8,0,Clear,5,0,Festival
2024-03-09 22:30:00,R101,148,68.5,0,Rainy,5,0,Concert
2024-03-09 23:30:00,R101,154,47.3,0,Rainy,5,0,Concert
2024-03-10 00:30:00,R101,76,63.9,0,Cloudy,6,0,Festival
2024-03-10 01:00:00,R101,48,57.5,0,Foggy,6,0,Match
2024-03-10 03:30:00,R101,61,78.9,0,Foggy,6,0,Festival
2024-03-10 04:00:00,R101,0,78.7,0,Rainy,6,0,Match
2024-03-10 04:30:00,R101,7,46.5,0,Foggy,6,0,Match
2024-03-10 05:30:00,R101,15,75.4,0,Foggy,6,0,Festival
2024-03-10 06:30:00,R101,30,46.9,0,Rainy,6,0,Festival
2024-03-10 07:00:00,R101,326,37.5,1,Cloudy,6,0,Festival
2024-03-10 07:30:00,R101,446,36.1,1,Clear,6,0,Match
2024-03-10 08:00:00,R101,386,41.3,1,Cloudy,6,0,Match
2024-03-10 10:00:00,R101,166,66.8,0,Clear,6,0,Concert
2024-03-10 11:00:00,R101,211,64.0,0,Rainy,6,0,Match
2024-03-10 13:00:00,R101,167,47.8,0,Clear,6,0,Festival
2024-03-10 14:30:00,R101,128,55.9,0,Cloudy,6,0,Concert
2024-03-10 15:30:00,R101,273,59.4,0,Cloudy,6,0,Concert
2024-03-10 16:00:00,R101,234,74.5,0,Foggy,6,0,Concert
2024-03-10 17:30:00,R101,482,37.2,1,Rainy,6,0,Concert
2024-03-10 18:00:00,R101,296,65.8,0,Rainy,6,0,Concert
2024-03-10 20:00:00,R101,118,72.1,0,Cloudy,6,0,Festival
2024-03-10 21:00:00,R101,130,45.1,0,Clear,6,0,Match
2024-03-11 00:00:00,R101,116,71.0,0,Rainy,0,0,Concert
2024-03-11 01:00:00,R101,81,70.3,0,Rainy,0,0,Concert
2024-03-11 02:30:00,R101,67,64.6,0,Cloudy,0,0,Festival
2024-03-11 04:30:00,R101,27,71.4,0,Foggy,0,0,Concert
2024-03-11 05:30:00,R101,73,64.1,0,Foggy,0,0,Concert
2024-03-11 07:00:00,R101,633,23.2,2,Clear,0,0,Concert
2024-03-11 08:00:00,R101,479,42.8,1,Clear,0,0,Concert
2024-03-11 09:30:00,R101,487,34.3,1,Clear,0,0,Match
2024-03-11 10:00:00,R101,322,34.8,1,Clear,0,0,Concert
2024-03-11 10:30:00,R101,424,33.4,1,Cloudy,0,0,Match
2024-03-11 12:30:00,R101,333,34.8,1,Rainy,0,0,Concert
2024-03-11 13:00:00,R101,336,40.3,1,Clear,0,0,Festival
2024-03-11 13:30:00,R101,297,75.3,0,Cloudy,0,0,Concert
2024-03-11 14:00:00,R101,428,34.0,1,Clear,0,0,Concert
2024-03-11 14:30:00,R101,341,32.4,1,Clear,0,0,Concert
2024-03-11 15:00:00,R101,256,54.5,0,Clear,0,0,Match
2024-03-11 17:30:00,R101,488,36.0,1,Foggy,0,0,Match
2024-03-11 18:00:00,R101,522,10.9,2,Foggy,0,0,Festival
2024-03-11 18:30:00,R101,671,17.6,2,Clear,0,0,Concert
2024-03-11 19:30:00,R101,465,40.4,1,Clear,0,0,Festival
2024-03-11 20:00:00,R101,294,70.7,0,Rainy,0,0,Match
2024-03-11 21:00:00,R101,236,45.4,0,Foggy,0,0,Concert
2024-03-11 21:30:00,R101,200,47.5,0,Cloudy,0,0,Match
2024-03-11 22:00:00,R101,294,78.9,0,Foggy,0,0,Concert
2024-03-12 00:00:00,R101,77,77.7,0,Clear,1,0,Festival
2024-03-12 01:00:00,R101,60,76.1,0,Clear,1,0,Match
2024-03-12 01:30:00,R101,62,76.6,0,Rainy,1,0,Match
2024-03-12 02:30:00,R101,36,64.7,0,Cloudy,1,0,Festival
2024-03-12 03:30:00,R101,81,49.1,0,Rainy,1,0,Match
2024-03-12 05:00:00,R101,25,66.3,0,Cloudy,1,0,Concert
2024-03-12 07:00:00,R101,645,17.5,2,Rainy,1,0,Match
2024-03-12 07:30:00,R101,577,13.1,2,Cloudy,1,0,Concert
2024-03-12 08:00:00,R101,619,19.3,2,Foggy,1,0,Concert
2024-03-12 10:30:00,R101,327,38.3,1,Rainy,1,0,Concert
2024-03-12 11:00:00,R101,427,37.2,1,Cloudy,1,0,Concert
2024-03-12 12:00:00,R101,413,41.7,1,Foggy,1,0,Festival
2024-03-12 14:30:00,R101,206,68.1,0,Clear,1,0,Concert
2024-03-12 15:00:00,R101,304,26.1,1,Cloudy,1,0,Festival
2024-03-12 16:00:00,R101,407,27.0,1,Foggy,1,0,Match
2024-03-12 16:30:00,R101,332,30.4,1,Rainy,1,0,Festival
2024-03-12 17:00:00,R101,637,10.2,2,Foggy,1,0,Concert
2024-03-12 17:30:00,R101,588,14.5,2,Clear,1,0,Concert
2024-03-12 18:00:00,R101,506,18.4,2,Foggy,1,0,Concert
2024-03-12 19:00:00,R101,581,10.3,2,Rainy,1,0,Festival
2024-03-12 20:00:00,R101,199,78.7,0,Foggy,1,0,Match
2024-03-12 20:30:00,R101,170,65.8,0,Foggy,1,0,Concert
2024-03-12 22:00:00,R101,181,56.8,0,Rainy,1,0,Concert
2024-03-12 22:30:00,R101,209,52.3,0,Clear,1,0,Match
2024-03-12 23:00:00,R101,273,75.9,0,Foggy,1,0,Concert
2024-03-12 23:30:00,R101,189,71.7,0,Foggy,1,0,Concert
2024-03-13 00:00:00,R101,60,60.3,0,Foggy,2,0,Concert
2024-03-13 00:30:00,R101,51,71.8,0,Rainy,2,0,Match
2024-03-13 01:00:00,R101,85,78.8,0,Rainy,2,0,Festival
2024-03-13 02:00:00,R101,53,66.4,0,Foggy,2,0,Match
2024-03-13 05:00:00,R101,24,69.8,0,Clear,2,0,Concert
2024-03-13 07:00:00,R101,524,22.9,2,Foggy,2,0,Festival
2024-03-13 08:00:00,R101,716,12.2,2,Clear,2,0,Match
2024-03-13 08:30:00,R101,670,22.4,2,Clear,2,0,Match
2024-03-13 11:30:00,R101,210,74.5,0,Clear,2,0,Match
2024-03-13 12:00:00,R101,334,28.7,1,Cloudy,2,0,Concert
2024-03-13 12:30:00,R101,374,41.0,1,Cloudy,2,0,Concert
2024-03-13 13:00:00,R101,274,77.3,0,Foggy,2,0,Match
2024-03-13 13:30:00,R101,281,57.6,0,Cloudy,2,0,Concert
2024-03-13 14:00:00,R101,425,40.0,1,Foggy,2,0,Concert
2024-03-13 14:30:00,R101,239,64.5,0,Clear,2,0,Festival
2024-03-13 15:00:00,R101,435,29.4,1,Cloudy,2,0,Match
2024-03-13 16:00:00,R101,429,28.8,1,Foggy,2,0,Festival
2024-03-13 18:00:00,R101,671,16.5,2,Foggy,2,0,Concert
2024-03-13 18:30:00,R101,503,19.2,2,Rainy,2,0,Concert
2024-03-13 19:00:00,R101,677,19.5,2,Foggy,2,0,Concert
2024-03-13 19:30:00,R101,575,14.0,2,Clear,2,0,Festival
2024-03-13 20:30:00,R101,298,67.0,0,Foggy,2,0,Match
2024-03-13 21:00:00,R101,198,74.6,0,Rainy,2,0,Match
2024-03-14 00:00:00,R101,53,68.9,0,Clear,3,0,Festival
2024-03-14 00:30:00,R101,110,56.5,0,Clear,3,0,Concert
2024-03-14 02:00:00,R101,27,78.6,0,Clear,3,0,Match
2024-03-14 03:00:00,R101,96,73.9,0,Rainy,3,0,Concert
2024-03-14 03:30:00,R101,36,59.0,0,Cloudy,3,0,Match
2024-03-14 08:00:00,R101,469,32.8,1,Rainy,3,0,Festival
2024-03-14 11:30:00,R101,327,38.5,1,Cloudy,3,0,Concert
2024-03-14 12:00:00,R101,372,41.8,1,Rainy,3,0,Match
2024-03-14 12:30:00,R101,387,31.8,1,Foggy,3,0,Concert
2024-03-14 13:00:00,R101,394,37.0,1,Rainy,3,0,Concert
2024-03-14 14:00:00,R101,406,27.8,1,Foggy,3,0,Festival
2024-03-14 14:30:00,R101,339,38.7,1,Clear,3,0,Concert
2024-03-14 15:00:00,R101,380,36.4,1,Rainy,3,0,Match
2024-03-14 16:00:00,R101,421,26.9,1,Rainy,3,0,Festival
2024-03-14 17:00:00,R101,576,18.2,2,Cloudy,3,0,Concert
2024-03-14 21:00:00,R101,294,75.4,0,Rainy,3,0,Match
2024-03-14 22:00:00,R101,180,71.4,0,Rainy,3,0,Concert
2024-03-14 23:30:00,R101,174,76.3,0,Foggy,3,0,Festival
2024-03-15 00:00:00,R101,73,68.2,0,Cloudy,4,0,Match
2024-03-15 00:30:00,R101,87,63.4,0,Cloudy,4,0,Festival
2024-03-15 02:00:00,R101,79,69.5,0,Rainy,4,0,Concert
2024-03-15 03:30:00,R101,108,50.8,0,Foggy,4,0,Match
2024-03-15 04:30:00,R101,75,57.7,0,Rainy,4,0,Concert
2024-03-15 05:00:00,R101,106,46.3,0,Rainy,4,0,Concert
2024-03-15 05:30:00,R101,61,54.6,0,Cloudy,4,0,Concert
2024-03-15 06:00:00,R101,85,65.1,0,Rainy,4,0,Concert
2024-03-15 08:30:00,R101,579,22.3,2,Cloudy,4,0,Concert
2024-03-15 09:00:00,R101,699,14.0,2,Foggy,4,0,Concert
2024-03-15 10:00:00,R101,348,32.2,1,Rainy,4,0,Festival
2024-03-15 10:30:00,R101,263,51.1,0,Cloudy,4,0,Festival
2024-03-15 11:30:00,R101,326,31.0,1,Cloudy,4,0,Concert
2024-03-15 12:00:00,R101,377,37.6,1,Clear,4,0,Match
2024-03-15 13:00:00,R101,237,69.1,0,Clear,4,0,Match
2024-03-15 14:00:00,R101,361,25.7,1,Rainy,4,0,Match
2024-03-15 16:00:00,R101,328,40.1,1,Clear,4,0,Concert
2024-03-15 16:30:00,R101,402,39.7,1,Clear,4,0,Festival
2024-03-15 17:00:00,R101,518,23.9,2,Clear,4,0,Concert
2024-03-15 17:30:00,R101,550,17.0,2,Cloudy,4,0,Concert
2024-03-15 18:30:00,R101,538,11.6,2,Foggy,4,0,Concert
2024-03-15 21:00:00,R101,175,69.3,0,Clear,4,0,Festival
2024-03-15 23:30:00,R101,263,74.2,0,Clear,4,0,Match
2024-03-16 01:00:00,R101,19,76.2,0,Foggy,5,0,Concert
2024-03-16 05:00:00,R101,34,79.5,0,Rainy,5,0,Match
2024-03-16 05:30:00,R101,37,64.1,0,Rainy,5,0,Match
2024-03-16 08:00:00,R101,392,34.4,1,Cloudy,5,0,Concert
2024-03-16 09:00:00,R101,401,30.8,1,Cloudy,5,0,Concert
2024-03-16 09:30:00,R101,429,42.9,1,Rainy,5,0,Concert
2024-03-16 10:30:00,R101,274,78.8,0,Foggy,5,0,Concert
2024-03-16 11:00:00,R101,184,50.7,0,Cloudy,5,0,Concert
2024-03-16 11:30:00,R101,167,64.9,0,Clear,5,0,Concert
2024-03-16 12:30:00,R101,251,60.3,0,Foggy,5,0,Concert
