vehicle_count,average_speed,congestion_level,day_of_week,holiday_flag,hour_of_day,minute_of_hour,day_of_month,month,week_of_year,weekend_flag,hour_sin,hour_cos,dow_sin,dow_cos,vehicle_count_lag_1,vehicle_count_lag_2,vehicle_count_lag_3,vehicle_count_lag_6,vehicle_count_lag_12,rolling_avg_3,rolling_std_3,rolling_avg_6,rolling_std_6,rolling_avg_12,rolling_std_12,traffic_growth_rate,speed_drop_rate,volume_capacity_ratio,weather_Clear,weather_Cloudy,weather_Foggy,weather_Rainy,event_Concert,event_Festival,event_Match,road_id_enc
638,21.1,2,2,0,7,0,24,1,4,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,46.0,82.0,77.0,285.0,225.0,68.33333333333333,19.50213663507378,159.5,106.33672930836273,233.58333333333334,153.90224662152107,12.869565217391305,0.789,0.9114285714285715,False,True,False,False,False,True,False,1
629,16.2,2,2,0,7,30,24,1,4,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,638.0,46.0,82.0,279.0,311.0,255.33333333333334,331.8875311507397,218.33333333333334,223.15077115409372,268.0,193.01672089602636,-0.014106583072100314,0.838,0.8985714285714286,False,False,True,False,False,True,False,1
622,20.9,2,2,0,8,0,24,1,4,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,629.0,638.0,46.0,188.0,626.0,437.6666666666667,339.22313207287806,276.6666666666667,280.5463716868688,294.5,219.47354365307075,-0.011128775834658187,0.7909999999999999,0.8885714285714286,False,False,False,True,False,True,False,1
678,12.4,2,2,0,8,30,24,1,4,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,622.0,629.0,638.0,77.0,297.0,629.6666666666666,8.020806277011442,349.0,307.74404949568094,294.1666666666667,218.9266516161949,0.09003215434083602,0.8759999999999999,0.9685714285714285,False,False,False,True,False,True,False,1
685,17.4,2,2,0,9,30,24,1,4,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,678.0,622.0,629.0,82.0,150.0,643.0,30.512292604785006,449.1666666666667,299.19519826806516,325.9166666666667,245.40151082491627,0.01032448377581121,0.826,0.9785714285714285,False,True,False,False,False,False,True,1
302,43.3,1,2,0,10,0,24,1,4,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,685.0,678.0,622.0,46.0,237.0,661.6666666666666,34.53018003621411,549.6666666666666,248.1101905740005,370.5,258.77034395210535,-0.5591240875912409,0.5670000000000001,0.43142857142857144,True,False,False,False,False,True,False,1
214,60.4,0,2,0,10,30,24,1,4,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,302.0,685.0,678.0,638.0,285.0,555.0,219.13238008108246,592.3333333333334,144.5886118152701,375.9166666666667,256.3911990878333,-0.2913907284768212,0.396,0.3057142857142857,False,False,False,True,True,False,False,1
433,36.1,1,2,0,11,0,24,1,4,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,214.0,302.0,685.0,629.0,279.0,400.3333333333333,250.42430659449425,521.6666666666666,207.6619047073075,370.0,259.4806000805875,1.0233644859813085,0.639,0.6185714285714285,False,True,False,False,True,False,False,1
231,65.3,0,2,0,11,30,24,1,4,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,433.0,214.0,302.0,622.0,188.0,316.3333333333333,110.20133090545335,489.0,202.75897020847236,382.8333333333333,258.37669235346124,-0.4665127020785219,0.34700000000000003,0.33,True,False,False,False,False,True,False,1
261,64.7,0,2,0,12,30,24,1,4,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,231.0,433.0,214.0,678.0,77.0,292.6666666666667,121.82911529405939,423.8333333333333,213.98637028247114,386.4166666666667,255.7134256557642,0.12987012987012986,0.353,0.37285714285714283,False,True,False,False,False,False,True,1
358,34.7,1,2,0,13,30,24,1,4,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,261.0,231.0,433.0,685.0,82.0,308.3333333333333,109.00152904126264,354.3333333333333,179.93517351164786,401.75,240.53959228065855,0.3716475095785441,0.653,0.5114285714285715,False,False,False,True,True,False,False,1
259,79.0,0,2,0,14,0,24,1,4,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,358.0,261.0,231.0,302.0,46.0,283.3333333333333,66.38021793677099,299.8333333333333,83.34846529281039,424.75,219.45764760178466,-0.276536312849162,0.21,0.37,False,True,False,False,False,False,True,1
340,28.3,1,2,0,14,30,24,1,4,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,259.0,358.0,261.0,214.0,638.0,292.6666666666667,56.58916268450363,292.6666666666667,84.95802885346868,442.5,193.0659331561489,0.3127413127413127,0.7170000000000001,0.4857142857142857,True,False,False,False,False,True,False,1
291,61.1,0,2,0,16,0,24,1,4,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,340.0,259.0,358.0,433.0,629.0,319.0,52.73518749373985,313.6666666666667,76.80538175588231,417.6666666666667,184.61376553291586,-0.14411764705882352,0.389,0.4157142857142857,False,True,False,False,False,False,True,1
415,30.7,1,2,0,16,30,24,1,4,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,291.0,340.0,259.0,231.0,622.0,296.6666666666667,40.796241656961726,290.0,49.81566018833987,389.5,174.9719458032682,0.4261168384879725,0.693,0.5928571428571429,False,False,False,True,False,False,True,1
462,41.3,1,2,0,17,0,24,1,4,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,415.0,291.0,340.0,261.0,678.0,348.6666666666667,62.45264872952342,320.6666666666667,61.496883389866355,372.25,159.48503777071775,0.11325301204819277,0.5870000000000001,0.66,False,False,False,True,False,True,False,1
703,19.8,2,2,0,18,0,24,1,4,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,462.0,415.0,291.0,358.0,685.0,389.3333333333333,88.34213792598219,354.1666666666667,75.61856033188428,354.25,131.58966870195735,0.5216450216450217,0.802,1.0042857142857142,True,False,False,False,False,False,True,1
253,64.4,0,2,0,21,0,24,1,4,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,703.0,462.0,415.0,259.0,302.0,526.6666666666666,154.50674203196868,411.6666666666667,161.50748176684206,355.75,135.73980792142532,-0.6401137980085349,0.3559999999999999,0.36142857142857143,True,False,False,False,True,False,False,1
211,61.2,0,2,0,23,0,24,1,4,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,253.0,703.0,462.0,340.0,214.0,472.6666666666667,225.18954978713666,410.6666666666667,162.65628382164283,351.6666666666667,138.2180973108891,-0.16600790513833993,0.38799999999999996,0.30142857142857143,False,True,False,False,False,False,True,1
253,48.2,0,2,0,23,30,24,1,4,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,211.0,253.0,703.0,291.0,433.0,389.0,272.7416359854137,389.1666666666667,181.32006691667314,351.4166666666667,138.49217787778963,0.1990521327014218,0.518,0.36142857142857143,False,False,False,True,True,False,False,1
43,74.9,0,3,0,0,0,25,1,4,0,0.0,1.0,0.43388373911755823,-0.900968867902419,253.0,211.0,253.0,415.0,231.0,239.0,24.248711305961358,382.8333333333333,186.03700348765787,336.4166666666667,138.60044492473074,-0.8300395256916996,0.25099999999999995,0.06142857142857143,False,False,True,False,False,True,False,1
83,69.3,0,3,0,0,30,25,1,4,0,0.0,1.0,0.43388373911755823,-0.900968867902419,43.0,253.0,211.0,462.0,261.0,169.0,111.121555064712,320.8333333333333,229.97253459199607,320.75,160.49532703477686,0.9302325581395349,0.30700000000000005,0.11857142857142858,False,False,False,True,False,True,False,1
36,61.7,0,3,0,1,30,25,1,4,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,83.0,43.0,253.0,703.0,358.0,126.33333333333333,111.50485789118397,257.6666666666667,235.42868700875607,305.9166666666667,174.16317235874118,-0.5662650602409639,0.38299999999999995,0.05142857142857143,False,False,False,True,False,False,True,1
81,62.2,0,3,0,2,30,25,1,4,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,36.0,83.0,43.0,253.0,259.0,54.0,25.35744466620721,146.5,103.72993781932072,279.0833333333333,189.5360164062532,1.25,0.37799999999999995,0.11571428571428571,True,False,False,False,False,False,True,1
82,76.3,0,3,0,5,30,25,1,4,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,81.0,36.0,83.0,211.0,340.0,66.66666666666667,26.576932353699153,117.83333333333333,91.4514443115406,264.25,198.02576737751707,0.012345679012345678,0.23700000000000002,0.11714285714285715,False,False,True,False,False,False,True,1
68,58.9,0,3,0,6,30,25,1,4,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,82.0,81.0,36.0,253.0,291.0,66.33333333333333,26.27419519858031,96.33333333333333,79.55794533965044,242.75,202.99714507620757,-0.17073170731707318,0.41100000000000003,0.09714285714285714,True,False,False,False,False,False,True,1
561,11.8,2,3,0,7,0,25,1,4,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,68.0,82.0,81.0,43.0,415.0,77.0,7.810249675892111,65.5,20.98332671432582,224.16666666666666,208.31612050104528,7.25,0.882,0.8014285714285714,True,False,False,False,False,True,False,1
511,14.4,2,3,0,7,30,25,1,4,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,561.0,68.0,82.0,83.0,462.0,237.0,280.67953256338416,151.83333333333334,201.2435506212977,236.33333333333334,224.13767414180268,-0.08912655971479501,0.856,0.73,False,True,False,False,True,False,False,1
492,30.3,1,3,0,9,30,25,1,4,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,511.0,561.0,68.0,36.0,703.0,380.0,271.3540123160148,223.16666666666666,243.4037112836754,240.41666666666666,229.01586222686652,-0.03718199608610567,0.6970000000000001,0.7028571428571428,True,False,False,False,True,False,False,1
304,38.0,1,3,0,10,0,25,1,4,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,492.0,511.0,561.0,81.0,253.0,521.3333333333334,35.641735835019475,299.1666666666667,244.46301697121146,222.83333333333334,195.9897183450439,-0.3821138211382114,0.62,0.4342857142857143,False,False,True,False,True,False,False,1
227,71.4,0,3,0,10,30,25,1,4,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,304.0,492.0,511.0,82.0,211.0,435.6666666666667,114.42173453209517,336.3333333333333,220.43109278562957,227.08333333333334,197.2522419890251,-0.2532894736842105,0.2859999999999999,0.3242857142857143,False,False,False,True,False,True,False,1
418,31.1,1,3,0,13,0,25,1,4,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,227.0,304.0,492.0,68.0,253.0,341.0,136.31947769852945,360.5,193.24259364850226,228.41666666666666,197.18770860335684,0.8414096916299559,0.6890000000000001,0.5971428571428572,True,False,False,False,True,False,False,1
316,42.7,1,3,0,14,30,25,1,4,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,418.0,227.0,304.0,561.0,43.0,316.3333333333333,96.09543867079843,418.8333333333333,129.65094163432377,242.16666666666666,204.66861611942943,-0.24401913875598086,0.573,0.4514285714285714,True,False,False,False,False,True,False,1
679,20.5,2,3,0,17,30,25,1,4,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,316.0,418.0,227.0,511.0,83.0,320.3333333333333,95.57370628647394,378.0,113.49537435508181,264.9166666666667,195.4842278377805,1.1487341772151898,0.795,0.97,False,False,True,False,False,True,False,1
239,66.8,0,3,0,21,0,25,1,4,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,679.0,316.0,418.0,492.0,36.0,471.0,187.21378154398772,406.0,162.8582205478132,314.5833333333333,219.32228603476466,-0.6480117820324006,0.332,0.3414285714285714,True,False,False,False,False,True,False,1
261,73.8,0,3,0,21,30,25,1,4,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,239.0,679.0,316.0,304.0,81.0,411.3333333333333,234.9815595601775,363.8333333333333,168.7831942660964,331.5,203.1110309882033,0.09205020920502092,0.262,0.37285714285714283,False,True,False,False,False,True,False,1
274,64.4,0,3,0,22,0,25,1,4,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,261.0,239.0,679.0,227.0,82.0,393.0,247.92740873086197,356.6666666666667,172.6993534054683,346.5,189.09232954011935,0.04980842911877394,0.3559999999999999,0.3914285714285714,False,True,False,False,True,False,False,1
159,78.9,0,3,0,22,30,25,1,4,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,274.0,261.0,239.0,418.0,68.0,258.0,17.691806012948735,364.5,166.59981992787436,362.5,172.03038843603923,-0.4197080291970803,0.21099999999999994,0.22714285714285715,True,False,False,False,False,False,True,1
169,58.9,0,3,0,23,0,25,1,4,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,159.0,274.0,261.0,316.0,561.0,231.33333333333334,62.97883242275237,321.3333333333333,182.73769908441673,370.0833333333333,159.41110850612486,0.06289308176100629,0.41100000000000003,0.24142857142857144,False,True,False,False,False,False,True,1
239,62.7,0,3,0,23,30,25,1,4,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,169.0,159.0,274.0,679.0,511.0,200.66666666666666,63.70504951205284,296.8333333333333,193.15322069969955,337.4166666666667,156.87601261293364,0.41420118343195267,0.373,0.3414285714285714,True,False,False,False,False,True,False,1
34,75.7,0,4,1,0,0,26,1,4,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,239.0,169.0,159.0,239.0,492.0,189.0,43.588989435404,223.5,48.09885653526679,314.75,148.96621032362268,-0.8577405857740585,0.24299999999999997,0.04857142857142857,False,False,False,True,True,False,False,1
28,69.5,0,4,1,3,0,26,1,4,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,34.0,239.0,169.0,261.0,304.0,147.33333333333334,104.20332688226931,189.33333333333334,89.70321436084019,276.5833333333333,157.83274135116642,-0.17647058823529413,0.305,0.04,True,False,False,False,False,False,True,1
31,64.1,0,4,1,3,30,26,1,4,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,28.0,34.0,239.0,274.0,227.0,100.33333333333333,120.12632239993464,150.5,102.05635697985787,253.58333333333334,172.86803076510708,0.10714285714285714,0.35900000000000004,0.04428571428571428,False,False,False,True,False,False,True,1
27,78.1,0,4,1,4,30,26,1,4,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,31.0,28.0,34.0,159.0,418.0,31.0,2.999999999943005,110.0,90.84492280804794,237.25,184.47770252058288,-0.12903225806451613,0.21900000000000006,0.03857142857142857,False,True,False,False,False,False,True,1
30,73.3,0,4,1,5,0,26,1,4,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,27.0,31.0,28.0,169.0,316.0,28.666666666666668,2.0816659993836284,88.0,92.57213403611367,204.66666666666666,184.1804122115709,0.1111111111111111,0.267,0.04285714285714286,False,True,False,False,True,False,False,1
44,47.1,0,4,1,5,30,26,1,4,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,30.0,27.0,31.0,239.0,679.0,29.333333333333332,2.081665999383733,64.83333333333333,85.35904560541233,180.83333333333334,186.94765107490431,0.4666666666666667,0.529,0.06285714285714286,False,False,True,False,False,True,False,1
61,51.8,0,4,1,6,30,26,1,4,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,44.0,30.0,27.0,34.0,239.0,33.666666666666664,9.073771725858718,32.333333333333336,6.218252702075336,127.91666666666667,105.05189915061707,0.38636363636363635,0.48200000000000004,0.08714285714285715,False,False,False,True,False,False,True,1
329,40.0,1,4,1,7,0,26,1,4,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,61.0,44.0,30.0,28.0,261.0,45.0,15.524174696249304,36.833333333333336,13.347908700124776,113.08333333333333,100.40505088103956,4.39344262295082,0.6,0.47,False,False,False,True,False,True,False,1
244,71.9,0,4,1,7,30,26,1,4,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,329.0,61.0,44.0,31.0,274.0,144.66666666666666,159.86348342674466,87.0,119.22583612623647,118.75,110.88415330670725,-0.25835866261398177,0.2809999999999999,0.3485714285714286,True,False,False,False,False,True,False,1
219,59.6,0,4,1,8,0,26,1,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,244.0,329.0,61.0,27.0,159.0,211.33333333333334,136.95376348729198,122.5,130.40360424466874,116.25,107.34746048569187,-0.10245901639344263,0.40399999999999997,0.31285714285714283,False,False,True,False,False,False,True,1
300,54.9,0,4,1,9,30,26,1,4,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,219.0,244.0,329.0,30.0,169.0,264.0,57.6628129733523,154.5,125.75651076584538,121.25,110.85955488405504,0.3698630136986301,0.451,0.42857142857142855,False,False,True,False,True,False,False,1
187,57.2,0,4,1,10,30,26,1,4,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,300.0,219.0,244.0,44.0,239.0,254.33333333333334,41.47690120215265,199.5,120.49356829308432,132.16666666666666,121.89028847386625,-0.37666666666666665,0.428,0.2671428571428571,False,False,True,False,False,True,False,1
134,46.6,0,4,1,14,30,26,1,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,187.0,300.0,219.0,61.0,34.0,235.33333333333334,58.24374072235676,223.33333333333334,95.03823791857066,127.83333333333333,118.62763232702177,-0.28342245989304815,0.534,0.19142857142857142,False,True,False,False,False,False,True,1
79,48.3,0,4,1,15,0,26,1,4,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,134.0,187.0,300.0,329.0,28.0,207.0,84.7879708449245,235.5,71.97430096916658,136.16666666666666,114.89032978796689,-0.41044776119402987,0.517,0.11285714285714285,False,False,False,True,True,False,False,1
226,70.3,0,4,1,15,30,26,1,4,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,79.0,134.0,187.0,244.0,31.0,133.33333333333334,54.00308633155193,193.83333333333334,79.03775469145644,140.41666666666666,111.4160575446277,1.860759493670886,0.29700000000000004,0.32285714285714284,True,False,False,False,False,False,True,1
286,72.6,0,4,1,17,30,26,1,4,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,226.0,79.0,134.0,219.0,27.0,146.33333333333334,74.27202254774714,190.83333333333334,77.06988170917901,156.66666666666666,108.18026482205346,0.26548672566371684,0.2740000000000001,0.4085714285714286,False,False,True,False,True,False,False,1
249,60.3,0,4,1,18,0,26,1,4,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,286.0,226.0,79.0,300.0,30.0,197.0,106.50352106855323,202.0,86.27166394593405,178.25,105.76829306640883,-0.12937062937062938,0.397,0.3557142857142857,False,True,False,False,True,False,False,1
264,47.2,0,4,1,18,30,26,1,4,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,249.0,286.0,226.0,187.0,44.0,253.66666666666666,30.270998221616868,193.5,76.66224624937739,196.5,96.33605951893765,0.060240963855421686,0.528,0.37714285714285717,False,True,False,False,False,False,True,1
247,57.0,0,4,1,19,0,26,1,4,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,264.0,249.0,286.0,134.0,61.0,266.3333333333333,18.610033136271962,206.33333333333334,81.63985954585446,214.83333333333334,84.93509108118761,-0.06439393939393939,0.43,0.35285714285714287,False,True,False,False,False,False,True,1
264,55.7,0,4,1,19,30,26,1,4,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,247.0,264.0,249.0,79.0,329.0,253.33333333333334,9.291573243166697,225.16666666666666,74.32204697575841,230.33333333333334,69.96146125264968,0.06882591093117409,0.44299999999999995,0.37714285714285717,True,False,False,False,False,True,False,1
95,45.6,0,4,1,20,30,26,1,4,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,264.0,247.0,264.0,226.0,244.0,258.3333333333333,9.814954576213522,256.0,20.287927444669407,224.91666666666666,63.879799529105675,-0.6401515151515151,0.544,0.1357142857142857,False,True,False,False,False,True,False,1
101,55.7,0,4,1,21,0,26,1,4,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,95.0,264.0,247.0,286.0,219.0,202.0,93.05374790947305,234.16666666666666,69.59717427214153,212.5,73.57803526003674,0.06315789473684211,0.44299999999999995,0.1442857142857143,False,False,False,True,True,False,False,1
94,59.8,0,4,1,22,0,26,1,4,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,101.0,95.0,264.0,249.0,300.0,153.33333333333334,95.88708637419877,203.33333333333334,81.92842404603451,202.66666666666666,80.21599628880762,-0.06930693069306931,0.402,0.13428571428571429,True,False,False,False,False,True,False,1
73,54.7,0,5,0,0,30,27,1,4,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,94.0,101.0,95.0,264.0,187.0,96.66666666666667,3.785938897157515,177.5,88.79808556495,185.5,79.53215473230667,-0.22340425531914893,0.45299999999999996,0.10428571428571429,False,True,False,False,True,False,False,1
47,46.3,0,5,0,1,30,27,1,4,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,73.0,94.0,101.0,247.0,134.0,89.33333333333333,14.571661996251628,145.66666666666666,85.77101297447089,176.0,85.89105149707191,-0.3561643835616438,0.537,0.06714285714285714,True,False,False,False,True,False,False,1
40,49.5,0,5,0,2,30,27,1,4,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,47.0,73.0,94.0,264.0,79.0,71.33333333333333,23.544284515206414,112.33333333333333,76.91987172809675,168.75,93.12564825887814,-0.14893617021276595,0.505,0.05714285714285714,False,True,False,False,True,False,False,1
11,69.1,0,5,0,6,0,27,1,4,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,40.0,47.0,73.0,95.0,226.0,53.333333333333336,17.387735140982937,75.0,26.267851073131215,165.5,97.13673586519872,-0.725,0.30900000000000005,0.015714285714285715,True,False,False,False,True,False,False,1
85,45.8,0,5,0,6,30,27,1,4,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,11.0,40.0,47.0,101.0,286.0,32.666666666666664,19.087517736283967,61.0,34.55430508634494,147.58333333333334,104.51138114042276,6.7272727272727275,0.542,0.12142857142857143,True,False,False,False,False,False,True,1
387,32.3,1,5,0,8,0,27,1,4,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,85.0,11.0,40.0,94.0,249.0,45.333333333333336,37.28717384480843,58.333333333333336,31.315597817491383,130.83333333333334,96.07746243463505,3.552941176470588,0.677,0.5528571428571428,True,False,False,False,True,False,False,1
474,29.5,1,5,0,8,30,27,1,4,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,387.0,85.0,11.0,73.0,264.0,161.0,199.18835307316473,107.16666666666667,139.531239035088,142.33333333333334,117.40011873412992,0.2248062015503876,0.705,0.6771428571428572,False,True,False,False,False,False,True,1
407,25.3,1,5,0,9,30,27,1,4,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,474.0,387.0,85.0,47.0,247.0,315.3333333333333,204.16251696463092,174.0,201.962372733141,159.83333333333334,148.67159252608533,-0.14135021097046413,0.747,0.5814285714285714,False,True,False,False,False,True,False,1
150,71.1,0,5,0,11,0,27,1,4,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,407.0,474.0,387.0,40.0,264.0,422.6666666666667,45.56680078009988,234.0,210.0019047532669,173.16666666666666,163.62253308555415,-0.6314496314496314,0.28900000000000003,0.21428571428571427,False,True,False,False,True,False,False,1
222,68.9,0,5,0,12,30,27,1,4,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,150.0,407.0,474.0,11.0,95.0,343.6666666666667,171.03313519120567,252.33333333333334,193.85939922187637,163.66666666666666,161.16018757933358,0.48,0.31099999999999994,0.3171428571428571,False,False,False,True,False,True,False,1
228,60.0,0,5,0,13,0,27,1,4,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,222.0,150.0,407.0,85.0,101.0,259.6666666666667,132.57576450216365,287.5,156.94935488876712,174.25,160.40920683166402,0.02702702702702703,0.4,0.32571428571428573,False,False,True,False,False,True,False,1
205,50.4,0,5,0,15,0,27,1,4,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,228.0,222.0,150.0,387.0,94.0,200.0,43.40506882841867,311.3333333333333,128.28977615798863,184.83333333333334,159.3229044387147,-0.10087719298245613,0.496,0.29285714285714287,True,False,False,False,False,False,True,1
473,41.6,1,5,0,18,0,27,1,4,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,205.0,228.0,222.0,474.0,73.0,218.33333333333334,11.930353445439604,281.0,128.3370562230573,194.08333333333334,156.7716685520888,1.3073170731707318,0.584,0.6757142857142857,False,True,False,False,False,False,True,1
300,60.8,0,5,0,18,30,27,1,4,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,473.0,205.0,228.0,407.0,47.0,302.0,148.53619087616275,280.8333333333333,128.0365833137812,227.41666666666666,170.60078777039317,-0.3657505285412262,0.392,0.42857142857142855,False,True,False,False,True,False,False,1
453,43.1,1,5,0,19,0,27,1,4,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,300.0,473.0,205.0,150.0,40.0,326.0,135.8786223068216,263.0,113.58521030486396,248.5,161.67728799848604,0.51,0.569,0.6471428571428571,False,False,False,True,True,False,False,1
64,59.3,0,6,0,1,0,28,1,4,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,453.0,300.0,473.0,222.0,11.0,408.6666666666667,94.6379064293652,313.5,120.44708381692006,282.9166666666667,157.15334626543654,-0.8587196467991169,0.40700000000000003,0.09142857142857143,True,False,False,False,True,False,False,1
49,66.5,0,6,0,2,0,28,1,4,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,64.0,453.0,300.0,228.0,85.0,272.3333333333333,195.97023583527462,287.1666666666667,156.36804873971803,287.3333333333333,149.36856997698564,-0.234375,0.335,0.07,False,True,False,False,True,False,False,1
81,72.3,0,6,0,3,0,28,1,4,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,49.0,64.0,453.0,205.0,387.0,188.66666666666666,229.04220862830738,257.3333333333333,184.46535356718573,284.3333333333333,154.0887190333325,0.6530612244897959,0.277,0.11571428571428571,False,True,False,False,False,False,True,1
32,54.0,0,6,0,3,30,28,1,4,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,81.0,49.0,64.0,473.0,474.0,64.66666666666667,16.010413278018866,236.66666666666666,197.95420345793835,258.8333333333333,160.73062350819546,-0.6049382716049383,0.46,0.045714285714285714,False,False,True,False,False,True,False,1
37,45.4,0,6,0,5,0,28,1,4,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,32.0,81.0,49.0,300.0,407.0,54.0,24.879710609241805,163.16666666666666,172.94555983507314,222.0,157.55345413252874,0.15625,0.546,0.05285714285714286,True,False,False,False,True,False,False,1
