timestamp,road_id,vehicle_count,average_speed,congestion_level,weather_condition,day_of_week,holiday_flag,special_events
2024-02-09 07:30:00,R101,449,39.5,Medium,Foggy,4,0,Match
2024-02-09 08:00:00,R101,627,23.8,High,Cloudy,4,0,None
2024-02-09 08:30:00,R101,582,23.3,High,Cloudy,4,0,Match
2024-02-09 09:00:00,R101,627,13.1,High,Foggy,4,0,Festival
2024-02-09 09:30:00,R101,625,14.5,High,Cloudy,4,0,None
2024-02-09 10:00:00,R101,426,41.7,Medium,Rainy,4,0,Match
2024-02-09 10:30:00,R101,396,36.2,Medium,Cloudy,4,0,None
2024-02-09 11:00:00,R101,407,31.4,Medium,Foggy,4,0,Festival
2024-02-09 11:30:00,R101,281,49.1,Low,Cloudy,4,0,Match
2024-02-09 12:00:00,R101,370,41.1,Medium,Rainy,4,0,Match
2024-02-09 12:30:00,R101,307,27.7,Medium,Rainy,4,0,Festival
2024-02-09 13:00:00,R101,312,29.0,Medium,Cloudy,4,0,Concert
2024-02-09 13:30:00,R101,386,37.8,Medium,Cloudy,4,0,None
2024-02-09 14:00:00,R101,230,48.3,Low,Foggy,4,0,None
2024-02-09 14:30:00,R101,460,25.0,Medium,Clear,4,0,None
2024-02-09 15:00:00,R101,329,30.3,Medium,Cloudy,4,0,Festival
2024-02-09 15:30:00,R101,238,61.9,Low,Rainy,4,0,None
2024-02-09 16:00:00,R101,412,38.6,Medium,Rainy,4,0,Festival
2024-02-09 16:30:00,R101,229,53.5,Low,Cloudy,4,0,Festival
2024-02-09 17:00:00,R101,692,14.0,High,Cloudy,4,0,Concert
2024-02-09 17:30:00,R101,528,10.2,High,Clear,4,0,None
2024-02-09 18:00:00,R101,465,28.8,Medium,Rainy,4,0,Concert
2024-02-09 18:30:00,R101,652,12.6,High,Rainy,4,0,None
2024-02-09 19:00:00,R101,670,15.3,High,Clear,4,0,Concert
2024-02-09 19:30:00,R101,676,10.1,High,Cloudy,4,0,Concert
2024-02-09 20:00:00,R101,271,79.0,Low,Foggy,4,0,None
2024-02-09 20:30:00,R101,297,75.3,Low,Foggy,4,0,Concert
2024-02-09 21:00:00,R101,262,64.0,Low,Rainy,4,0,None
2024-02-09 21:30:00,R101,217,66.2,Low,Cloudy,4,0,Festival
2024-02-09 22:00:00,R101,195,48.2,Low,Clear,4,0,None
2024-02-09 22:30:00,R101,212,55.1,Low,Foggy,4,0,None
2024-02-09 23:00:00,R101,237,46.3,Low,Cloudy,4,0,Festival
2024-02-09 23:30:00,R101,288,79.7,Low,Cloudy,4,0,None
2024-02-10 00:00:00,R101,25,50.5,Low,Clear,5,0,None
2024-02-10 00:30:00,R101,82,62.5,Low,Rainy,5,0,Match
2024-02-10 01:00:00,R101,54,67.3,Low,Rainy,5,0,None
2024-02-10 01:30:00,R101,80,47.3,Low,Clear,5,0,None
2024-02-10 02:00:00,R101,28,53.9,Low,Cloudy,5,0,None
2024-02-10 02:30:00,R101,30,63.9,Low,Clear,5,0,None
2024-02-10 03:00:00,R101,2,70.0,Low,Clear,5,0,Match
2024-02-10 03:30:00,R101,42,75.4,Low,Rainy,5,0,None
2024-02-10 04:00:00,R101,45,55.6,Low,Foggy,5,0,None
2024-02-10 04:30:00,R101,46,56.2,Low,Cloudy,5,0,None
2024-02-10 05:00:00,R101,2,57.3,Low,Foggy,5,0,Match
2024-02-10 05:30:00,R101,33,55.9,Low,Foggy,5,0,Concert
2024-02-10 06:00:00,R101,55,50.7,Low,Cloudy,5,0,Match
2024-02-10 06:30:00,R101,35,45.5,Low,Rainy,5,0,Concert
2024-02-10 07:00:00,R101,465,42.8,Medium,Rainy,5,0,None
2024-02-10 07:30:00,R101,381,31.3,Medium,Clear,5,0,None
2024-02-10 08:00:00,R101,391,36.2,Medium,Rainy,5,0,Festival
2024-02-10 08:30:00,R101,431,38.7,Medium,Foggy,5,0,None
2024-02-10 09:00:00,R101,383,26.5,Medium,Foggy,5,0,Match
2024-02-10 09:30:00,R101,388,38.4,Medium,Clear,5,0,None
2024-02-10 10:00:00,R101,217,75.5,Low,Clear,5,0,None
2024-02-10 10:30:00,R101,271,58.5,Low,Cloudy,5,0,Concert
2024-02-10 11:00:00,R101,171,48.3,Low,Cloudy,5,0,None
2024-02-10 11:30:00,R101,201,61.1,Low,Rainy,5,0,None
2024-02-10 12:00:00,R101,316,37.9,Medium,Foggy,5,0,Match
2024-02-10 12:30:00,R101,295,59.6,Low,Cloudy,5,0,Concert
2024-02-10 13:00:00,R101,152,79.3,Low,Clear,5,0,None
2024-02-10 13:30:00,R101,232,51.1,Low,Foggy,5,0,None
2024-02-10 14:00:00,R101,185,77.2,Low,Cloudy,5,0,None
2024-02-10 14:30:00,R101,279,61.0,Low,Clear,5,0,Festival
2024-02-10 15:00:00,R101,291,47.3,Low,Cloudy,5,0,None
2024-02-10 15:30:00,R101,211,61.4,Low,Clear,5,0,None
2024-02-10 16:00:00,R101,187,57.5,Low,Foggy,5,0,Concert
2024-02-10 16:30:00,R101,151,77.1,Low,Clear,5,0,None
2024-02-10 17:00:00,R101,307,37.1,Medium,Rainy,5,0,None
2024-02-10 17:30:00,R101,403,39.4,Medium,Clear,5,0,Concert
2024-02-10 18:00:00,R101,491,26.1,Medium,Rainy,5,0,Festival
2024-02-10 18:30:00,R101,410,38.8,Medium,Foggy,5,0,None
2024-02-10 19:00:00,R101,355,39.7,Medium,Cloudy,5,0,None
2024-02-10 19:30:00,R101,371,30.3,Medium,Foggy,5,0,None
2024-02-10 20:00:00,R101,141,59.5,Low,Foggy,5,0,None
2024-02-10 20:30:00,R101,172,60.5,Low,Rainy,5,0,Match
2024-02-10 21:00:00,R101,191,77.2,Low,Clear,5,0,None
2024-02-10 21:30:00,R101,177,72.9,Low,Rainy,5,0,None
2024-02-10 22:00:00,R101,101,68.1,Low,Cloudy,5,0,Match
2024-02-10 22:30:00,R101,152,55.5,Low,Cloudy,5,0,None
2024-02-10 23:00:00,R101,164,75.0,Low,Clear,5,0,Concert
2024-02-10 23:30:00,R101,163,59.9,Low,Cloudy,5,0,None
2024-02-11 00:00:00,R101,9,62.7,Low,Rainy,6,0,None
2024-02-11 00:30:00,R101,64,47.0,Low,Rainy,6,0,Match
2024-02-11 01:00:00,R101,30,78.2,Low,Cloudy,6,0,None
2024-02-11 01:30:00,R101,47,53.8,Low,Clear,6,0,None
2024-02-11 02:00:00,R101,90,68.3,Low,Foggy,6,0,None
2024-02-11 02:30:00,R101,81,75.6,Low,Rainy,6,0,Match
2024-02-11 03:00:00,R101,5,70.3,Low,Foggy,6,0,Match
2024-02-11 03:30:00,R101,46,63.9,Low,Foggy,6,0,Match
2024-02-11 04:00:00,R101,36,55.1,Low,Cloudy,6,0,None
2024-02-11 04:30:00,R101,89,60.1,Low,Rainy,6,0,Concert
2024-02-11 05:00:00,R101,70,51.7,Low,Clear,6,0,Festival
2024-02-11 05:30:00,R101,43,46.4,Low,Rainy,6,0,None
2024-02-11 06:00:00,R101,57,75.9,Low,Foggy,6,0,None
2024-02-11 06:30:00,R101,39,63.8,Low,Foggy,6,0,Match
2024-02-11 07:00:00,R101,373,40.3,Medium,Foggy,6,0,None
2024-02-11 07:30:00,R101,329,40.9,Medium,Clear,6,0,Match
2024-02-11 08:00:00,R101,439,40.1,Medium,Clear,6,0,Match
2024-02-11 08:30:00,R101,447,39.6,Medium,Foggy,6,0,None
2024-02-11 09:00:00,R101,461,33.1,Medium,Foggy,6,0,Match
2024-02-11 09:30:00,R101,302,30.4,Medium,Cloudy,6,0,None
2024-02-11 10:00:00,R101,184,54.7,Low,Clear,6,0,None
2024-02-11 10:30:00,R101,204,53.3,Low,Clear,6,0,None
2024-02-11 11:00:00,R101,160,76.2,Low,Foggy,6,0,None
2024-02-11 11:30:00,R101,244,72.3,Low,Rainy,6,0,Concert
2024-02-11 12:00:00,R101,272,61.6,Low,Foggy,6,0,None
2024-02-11 12:30:00,R101,151,73.3,Low,Cloudy,6,0,None
2024-02-11 13:00:00,R101,250,74.9,Low,Rainy,6,0,Festival
2024-02-11 13:30:00,R101,249,72.4,Low,Cloudy,6,0,None
2024-02-11 14:00:00,R101,258,62.8,Low,Cloudy,6,0,Match
2024-02-11 14:30:00,R101,237,70.5,Low,Foggy,6,0,None
2024-02-11 15:00:00,R101,194,52.9,Low,Foggy,6,0,Festival
2024-02-11 15:30:00,R101,260,68.7,Low,Clear,6,0,None
2024-02-11 16:00:00,R101,256,70.7,Low,Foggy,6,0,Match
2024-02-11 16:30:00,R101,216,75.0,Low,Clear,6,0,Match
2024-02-11 17:00:00,R101,449,31.5,Medium,Rainy,6,0,Concert
2024-02-11 17:30:00,R101,496,42.4,Medium,Foggy,6,0,Festival
2024-02-11 18:00:00,R101,397,39.3,Medium,Cloudy,6,0,None
2024-02-11 18:30:00,R101,381,36.2,Medium,Clear,6,0,None
2024-02-11 19:00:00,R101,311,44.6,Medium,Clear,6,0,Concert
2024-02-11 19:30:00,R101,469,29.8,Medium,Rainy,6,0,None
2024-02-11 20:00:00,R101,203,56.1,Low,Clear,6,0,None
2024-02-11 20:30:00,R101,112,71.6,Low,Rainy,6,0,Concert
2024-02-11 21:00:00,R101,229,45.1,Low,Cloudy,6,0,Festival
2024-02-11 21:30:00,R101,127,56.3,Low,Clear,6,0,None
2024-02-11 22:00:00,R101,138,51.6,Low,Rainy,6,0,None
2024-02-11 22:30:00,R101,190,68.0,Low,Foggy,6,0,None
2024-02-11 23:00:00,R101,139,75.8,Low,Clear,6,0,Match
2024-02-11 23:30:00,R101,220,77.2,Low,Cloudy,6,0,Festival
2024-02-12 00:00:00,R101,20,62.6,Low,Foggy,0,0,None
2024-02-12 00:30:00,R101,69,75.6,Low,Rainy,0,0,None
2024-02-12 01:00:00,R101,56,56.9,Low,Clear,0,0,None
2024-02-12 01:30:00,R101,19,53.7,Low,Clear,0,0,Match
2024-02-12 02:00:00,R101,15,58.4,Low,Foggy,0,0,None
2024-02-12 02:30:00,R101,50,46.0,Low,Cloudy,0,0,Festival
2024-02-12 03:00:00,R101,48,60.6,Low,Clear,0,0,None
2024-02-12 03:30:00,R101,63,63.2,Low,Rainy,0,0,None
2024-02-12 04:00:00,R101,105,73.7,Low,Cloudy,0,0,None
2024-02-12 04:30:00,R101,86,75.4,Low,Rainy,0,0,None
2024-02-12 05:00:00,R101,31,68.5,Low,Rainy,0,0,Match
2024-02-12 05:30:00,R101,28,62.6,Low,Foggy,0,0,Match
2024-02-12 06:00:00,R101,112,72.3,Low,Clear,0,0,None
2024-02-12 06:30:00,R101,70,55.0,Low,Rainy,0,0,None
2024-02-12 07:00:00,R101,472,39.9,Medium,Foggy,0,0,None
2024-02-12 07:30:00,R101,506,18.2,High,Clear,0,0,None
2024-02-12 08:00:00,R101,645,11.0,High,Clear,0,0,Concert
2024-02-12 08:30:00,R101,514,16.1,High,Rainy,0,0,Match
2024-02-12 09:00:00,R101,436,37.0,Medium,Rainy,0,0,None
2024-02-12 09:30:00,R101,485,33.2,Medium,Cloudy,0,0,None
2024-02-12 10:00:00,R101,344,38.7,Medium,Rainy,0,0,None
2024-02-12 10:30:00,R101,254,75.3,Low,Cloudy,0,0,None
2024-02-12 11:00:00,R101,258,53.4,Low,Rainy,0,0,None
2024-02-12 11:30:00,R101,329,31.4,Medium,Rainy,0,0,Festival
2024-02-12 12:00:00,R101,308,36.4,Medium,Clear,0,0,None
2024-02-12 12:30:00,R101,319,39.9,Medium,Foggy,0,0,Festival
2024-02-12 13:00:00,R101,260,56.6,Low,Rainy,0,0,None
2024-02-12 13:30:00,R101,251,49.6,Low,Clear,0,0,Match
2024-02-12 14:00:00,R101,209,46.5,Low,Cloudy,0,0,Concert
2024-02-12 14:30:00,R101,236,66.3,Low,Clear,0,0,Match
2024-02-12 15:00:00,R101,196,63.5,Low,Rainy,0,0,None
2024-02-12 15:30:00,R101,420,42.3,Medium,Foggy,0,0,Festival
2024-02-12 16:00:00,R101,350,25.3,Medium,Foggy,0,0,None
2024-02-12 16:30:00,R101,353,35.9,Medium,Cloudy,0,0,None
2024-02-12 17:00:00,R101,647,13.3,High,Foggy,0,0,None
2024-02-12 17:30:00,R101,544,18.4,High,Cloudy,0,0,None
2024-02-12 18:00:00,R101,534,15.3,High,Rainy,0,0,None
2024-02-12 18:30:00,R101,565,18.6,High,Foggy,0,0,Concert
2024-02-12 19:00:00,R101,497,31.1,Medium,Rainy,0,0,Match
2024-02-12 19:30:00,R101,468,43.6,Medium,Clear,0,0,None
2024-02-12 20:00:00,R101,278,76.6,Low,Cloudy,0,0,None
2024-02-12 20:30:00,R101,245,52.6,Low,Rainy,0,0,None
2024-02-12 21:00:00,R101,271,69.7,Low,Foggy,0,0,Concert
2024-02-12 21:30:00,R101,135,76.0,Low,Foggy,0,0,None
2024-02-12 22:00:00,R101,260,65.1,Low,Rainy,0,0,Match
2024-02-12 22:30:00,R101,223,75.0,Low,Foggy,0,0,None
2024-02-12 23:00:00,R101,243,77.7,Low,Cloudy,0,0,None
2024-02-12 23:30:00,R101,159,69.8,Low,Clear,0,0,None
2024-02-13 00:00:00,R101,102,51.0,Low,Foggy,1,0,None
2024-02-13 00:30:00,R101,51,75.2,Low,Clear,1,0,None
2024-02-13 01:00:00,R101,95,68.8,Low,Cloudy,1,0,Concert
2024-02-13 01:30:00,R101,38,59.3,Low,Clear,1,0,None
2024-02-13 02:00:00,R101,51,65.6,Low,Cloudy,1,0,Concert
2024-02-13 02:30:00,R101,40,74.3,Low,Foggy,1,0,None
2024-02-13 03:00:00,R101,60,55.0,Low,Clear,1,0,None
2024-02-13 03:30:00,R101,99,50.7,Low,Foggy,1,0,None
2024-02-13 04:00:00,R101,58,64.6,Low,Cloudy,1,0,None
2024-02-13 04:30:00,R101,75,56.5,Low,Cloudy,1,0,Festival
2024-02-13 05:00:00,R101,20,67.3,Low,Rainy,1,0,None
2024-02-13 05:30:00,R101,119,55.1,Low,Rainy,1,0,Festival
2024-02-13 06:00:00,R101,35,65.6,Low,Foggy,1,0,None
2024-02-13 06:30:00,R101,28,64.3,Low,Foggy,1,0,None
2024-02-13 07:00:00,R101,626,23.1,High,Clear,1,0,None
2024-02-13 07:30:00,R101,588,22.8,High,Rainy,1,0,Concert
2024-02-13 08:00:00,R101,489,31.1,Medium,Clear,1,0,Festival
2024-02-13 08:30:00,R101,424,34.3,Medium,Clear,1,0,None
2024-02-13 09:00:00,R101,664,14.7,High,Foggy,1,0,None
2024-02-13 09:30:00,R101,565,10.9,High,Foggy,1,0,None
2024-02-13 10:00:00,R101,242,61.3,Low,Foggy,1,0,Concert
2024-02-13 10:30:00,R101,296,78.5,Low,Cloudy,1,0,Festival
2024-02-13 11:00:00,R101,432,28.6,Medium,Rainy,1,0,Match
2024-02-13 11:30:00,R101,408,38.3,Medium,Cloudy,1,0,None
2024-02-13 12:00:00,R101,335,26.1,Medium,Cloudy,1,0,Match
2024-02-13 12:30:00,R101,315,37.0,Medium,Rainy,1,0,Concert
2024-02-13 13:00:00,R101,382,43.6,Medium,Rainy,1,0,Match
2024-02-13 13:30:00,R101,196,53.2,Low,Rainy,1,0,None
2024-02-13 14:00:00,R101,242,49.4,Low,Clear,1,0,Festival
2024-02-13 14:30:00,R101,288,74.9,Low,Foggy,1,0,Festival
2024-02-13 15:00:00,R101,348,43.7,Medium,Clear,1,0,None
2024-02-13 15:30:00,R101,362,27.1,Medium,Foggy,1,0,Festival
2024-02-13 16:00:00,R101,231,65.5,Low,Rainy,1,0,None
2024-02-13 16:30:00,R101,356,39.9,Medium,Rainy,1,0,None
2024-02-13 17:00:00,R101,579,22.6,High,Foggy,1,0,None
2024-02-13 17:30:00,R101,613,11.1,High,Rainy,1,0,Concert
2024-02-13 18:00:00,R101,569,23.6,High,Clear,1,0,None
2024-02-13 18:30:00,R101,665,14.9,High,Foggy,1,0,Match
2024-02-13 19:00:00,R101,611,19.4,High,Foggy,1,0,None
2024-02-13 19:30:00,R101,496,42.5,Medium,Foggy,1,0,None
2024-02-13 20:00:00,R101,188,58.7,Low,Rainy,1,0,None
2024-02-13 20:30:00,R101,271,78.5,Low,Foggy,1,0,None
2024-02-13 21:00:00,R101,170,56.8,Low,Rainy,1,0,None
2024-02-13 21:30:00,R101,207,51.7,Low,Cloudy,1,0,Match
2024-02-13 22:00:00,R101,268,46.0,Low,Clear,1,0,None
2024-02-13 22:30:00,R101,247,63.7,Low,Rainy,1,0,None
2024-02-13 23:00:00,R101,207,52.2,Low,Clear,1,0,None
2024-02-13 23:30:00,R101,234,76.5,Low,Rainy,1,0,None
2024-02-14 00:00:00,R101,36,61.9,Low,Foggy,2,0,None
2024-02-14 00:30:00,R101,88,56.2,Low,Rainy,2,0,None
2024-02-14 01:00:00,R101,70,75.1,Low,Cloudy,2,0,Concert
2024-02-14 01:30:00,R101,0,71.8,Low,Rainy,2,0,None
2024-02-14 02:00:00,R101,19,74.8,Low,Rainy,2,0,Match
2024-02-14 02:30:00,R101,21,79.2,Low,Foggy,2,0,None
2024-02-14 03:00:00,R101,76,55.2,Low,Foggy,2,0,None
2024-02-14 03:30:00,R101,0,76.9,Low,Cloudy,2,0,Match
2024-02-14 04:00:00,R101,65,77.7,Low,Cloudy,2,0,None
2024-02-14 04:30:00,R101,60,75.7,Low,Foggy,2,0,Festival
2024-02-14 05:00:00,R101,65,67.7,Low,Clear,2,0,None
2024-02-14 05:30:00,R101,104,59.9,Low,Foggy,2,0,None
2024-02-14 06:00:00,R101,78,56.1,Low,Clear,2,0,None
2024-02-14 06:30:00,R101,20,55.7,Low,Clear,2,0,None
2024-02-14 07:00:00,R101,608,10.7,High,Cloudy,2,0,None
2024-02-14 07:30:00,R101,587,12.0,High,Clear,2,0,Match
2024-02-14 08:00:00,R101,513,21.9,High,Clear,2,0,None
2024-02-14 08:30:00,R101,478,25.1,Medium,Cloudy,2,0,None
2024-02-14 09:00:00,R101,448,35.8,Medium,Clear,2,0,None
2024-02-14 09:30:00,R101,524,17.6,High,Rainy,2,0,None
2024-02-14 10:00:00,R101,257,77.7,Low,Rainy,2,0,Concert
2024-02-14 10:30:00,R101,283,74.5,Low,Clear,2,0,Festival
2024-02-14 11:00:00,R101,245,61.5,Low,Cloudy,2,0,None
2024-02-14 11:30:00,R101,252,67.5,Low,Clear,2,0,Match
2024-02-14 12:00:00,R101,351,28.3,Medium,Rainy,2,0,None
2024-02-14 12:30:00,R101,274,49.6,Low,Foggy,2,0,None
2024-02-14 13:00:00,R101,338,39.4,Medium,Clear,2,0,Match
2024-02-14 13:30:00,R101,275,61.5,Low,Clear,2,0,Concert
2024-02-14 14:00:00,R101,254,73.2,Low,Rainy,2,0,Festival
2024-02-14 14:30:00,R101,299,57.2,Low,Foggy,2,0,Match
2024-02-14 15:00:00,R101,236,76.4,Low,Foggy,2,0,None
2024-02-14 15:30:00,R101,253,69.7,Low,Foggy,2,0,Concert
2024-02-14 16:00:00,R101,260,68.1,Low,Foggy,2,0,None
2024-02-14 16:30:00,R101,308,38.8,Medium,Cloudy,2,0,Festival
2024-02-14 17:00:00,R101,468,41.7,Medium,Foggy,2,0,None
2024-02-14 17:30:00,R101,596,13.7,High,Clear,2,0,None
2024-02-14 18:00:00,R101,498,37.1,Medium,Foggy,2,0,Concert
2024-02-14 18:30:00,R101,647,13.6,High,Cloudy,2,0,None
2024-02-14 19:00:00,R101,521,13.4,High,Cloudy,2,0,None
2024-02-14 19:30:00,R101,615,21.9,High,Cloudy,2,0,Concert
2024-02-14 20:00:00,R101,242,46.4,Low,Rainy,2,0,None
2024-02-14 20:30:00,R101,287,55.0,Low,Cloudy,2,0,Match
2024-02-14 21:00:00,R101,271,75.2,Low,Rainy,2,0,None
2024-02-14 21:30:00,R101,256,50.4,Low,Foggy,2,0,None
2024-02-14 22:00:00,R101,155,65.7,Low,Foggy,2,0,None
2024-02-14 22:30:00,R101,294,77.6,Low,Clear,2,0,None
2024-02-14 23:00:00,R101,266,45.7,Low,Clear,2,0,None
2024-02-14 23:30:00,R101,202,75.7,Low,Clear,2,0,None
2024-02-15 00:00:00,R101,30,54.5,Low,Rainy,3,0,None
2024-02-15 00:30:00,R101,37,60.9,Low,Rainy,3,0,None
2024-02-15 01:00:00,R101,71,78.0,Low,Rainy,3,0,Concert
2024-02-15 01:30:00,R101,48,72.2,Low,Cloudy,3,0,Concert
2024-02-15 02:00:00,R101,58,46.2,Low,Rainy,3,0,None
2024-02-15 02:30:00,R101,25,51.4,Low,Clear,3,0,None
2024-02-15 03:00:00,R101,15,79.1,Low,Clear,3,0,None
2024-02-15 03:30:00,R101,57,65.1,Low,Cloudy,3,0,None
2024-02-15 04:00:00,R101,84,59.2,Low,Clear,3,0,None
2024-02-15 04:30:00,R101,114,46.2,Low,Clear,3,0,None
2024-02-15 05:00:00,R101,69,55.8,Low,Clear,3,0,None
2024-02-15 05:30:00,R101,57,77.3,Low,Cloudy,3,0,None
2024-02-15 06:00:00,R101,36,57.5,Low,Foggy,3,0,Festival
2024-02-15 06:30:00,R101,73,54.6,Low,Rainy,3,0,None
2024-02-15 07:00:00,R101,485,44.2,Medium,Rainy,3,0,Match
2024-02-15 07:30:00,R101,453,26.3,Medium,Rainy,3,0,None
2024-02-15 08:00:00,R101,438,42.6,Medium,Foggy,3,0,None
2024-02-15 08:30:00,R101,613,23.8,High,Rainy,3,0,None
2024-02-15 09:00:00,R101,646,17.8,High,Cloudy,3,0,None
2024-02-15 09:30:00,R101,533,11.0,High,Rainy,3,0,Festival
2024-02-15 10:00:00,R101,283,76.8,Low,Clear,3,0,None
2024-02-15 10:30:00,R101,406,36.7,Medium,Rainy,3,0,Match
2024-02-15 11:00:00,R101,345,26.4,Medium,Clear,3,0,Match
2024-02-15 11:30:00,R101,453,40.0,Medium,Rainy,3,0,None
2024-02-15 12:00:00,R101,246,63.5,Low,Foggy,3,0,Match
2024-02-15 12:30:00,R101,445,42.3,Medium,Clear,3,0,Concert
2024-02-15 13:00:00,R101,248,49.4,Low,Foggy,3,0,None
2024-02-15 13:30:00,R101,414,40.5,Medium,Cloudy,3,0,None
2024-02-15 14:00:00,R101,449,39.4,Medium,Cloudy,3,0,Match
2024-02-15 14:30:00,R101,298,66.6,Low,Cloudy,3,0,None
2024-02-15 15:00:00,R101,421,44.2,Medium,Rainy,3,0,None
2024-02-15 15:30:00,R101,375,41.5,Medium,Foggy,3,0,Match
2024-02-15 16:00:00,R101,189,56.0,Low,Clear,3,0,None
2024-02-15 16:30:00,R101,304,33.2,Medium,Cloudy,3,0,Festival
2024-02-15 17:00:00,R101,716,20.7,High,Foggy,3,0,Festival
2024-02-15 17:30:00,R101,661,16.9,High,Cloudy,3,0,None
2024-02-15 18:00:00,R101,519,22.3,High,Foggy,3,0,None
2024-02-15 18:30:00,R101,594,15.3,High,Cloudy,3,0,None
2024-02-15 19:00:00,R101,619,19.8,High,Rainy,3,0,None
2024-02-15 19:30:00,R101,560,14.9,High,Cloudy,3,0,None
2024-02-15 20:00:00,R101,238,72.0,Low,Rainy,3,0,None
2024-02-15 20:30:00,R101,232,51.2,Low,Clear,3,0,None
2024-02-15 21:00:00,R101,152,64.6,Low,Clear,3,0,None
2024-02-15 21:30:00,R101,167,73.4,Low,Foggy,3,0,None
2024-02-15 22:00:00,R101,196,71.8,Low,Cloudy,3,0,Match
2024-02-15 22:30:00,R101,251,57.9,Low,Rainy,3,0,Concert
2024-02-15 23:00:00,R101,294,48.9,Low,Clear,3,0,None
2024-02-15 23:30:00,R101,153,53.8,Low,Foggy,3,0,None
2024-02-16 00:00:00,R101,71,72.8,Low,Cloudy,4,0,None
2024-02-16 00:30:00,R101,59,47.5,Low,Rainy,4,0,Match
2024-02-16 01:00:00,R101,65,48.6,Low,Clear,4,0,None
2024-02-16 01:30:00,R101,57,45.4,Low,Foggy,4,0,None
2024-02-16 02:00:00,R101,113,60.4,Low,Cloudy,4,0,Festival
2024-02-16 02:30:00,R101,41,75.1,Low,Cloudy,4,0,None
2024-02-16 03:00:00,R101,90,59.8,Low,Cloudy,4,0,None
2024-02-16 03:30:00,R101,7,76.1,Low,Cloudy,4,0,None
2024-02-16 04:00:00,R101,45,75.4,Low,Rainy,4,0,None
2024-02-16 04:30:00,R101,5,73.7,Low,Cloudy,4,0,Concert
2024-02-16 05:00:00,R101,39,73.9,Low,Rainy,4,0,None
2024-02-16 05:30:00,R101,42,50.7,Low,Cloudy,4,0,None
2024-02-16 06:00:00,R101,74,77.0,Low,Rainy,4,0,Match
2024-02-16 06:30:00,R101,9,58.8,Low,Clear,4,0,None
2024-02-16 07:00:00,R101,521,24.7,High,Clear,4,0,Festival
2024-02-16 07:30:00,R101,438,31.5,Medium,Clear,4,0,Match
2024-02-16 08:00:00,R101,629,14.9,High,Foggy,4,0,Match
2024-02-16 08:30:00,R101,502,10.7,High,Cloudy,4,0,Match
2024-02-16 09:00:00,R101,593,23.4,High,Rainy,4,0,None
2024-02-16 09:30:00,R101,484,27.9,Medium,Rainy,4,0,None
2024-02-16 10:00:00,R101,427,31.0,Medium,Cloudy,4,0,Festival
2024-02-16 10:30:00,R101,170,66.2,Low,Rainy,4,0,None
2024-02-16 11:00:00,R101,335,27.8,Medium,Clear,4,0,Festival
2024-02-16 11:30:00,R101,336,35.1,Medium,Clear,4,0,None
2024-02-16 12:00:00,R101,399,41.8,Medium,Clear,4,0,Match
2024-02-16 12:30:00,R101,258,62.2,Low,Cloudy,4,0,None
2024-02-16 13:00:00,R101,405,28.2,Medium,Cloudy,4,0,None
2024-02-16 13:30:00,R101,375,37.8,Medium,Cloudy,4,0,None
2024-02-16 14:00:00,R101,402,30.5,Medium,Clear,4,0,None
2024-02-16 14:30:00,R101,304,43.3,Medium,Foggy,4,0,None
2024-02-16 15:00:00,R101,275,72.6,Low,Rainy,4,0,Festival
2024-02-16 15:30:00,R101,256,63.4,Low,Cloudy,4,0,None
2024-02-16 16:00:00,R101,435,26.3,Medium,Clear,4,0,Match
2024-02-16 16:30:00,R101,278,49.2,Low,Cloudy,4,0,None
2024-02-16 17:00:00,R101,644,18.0,High,Clear,4,0,None
2024-02-16 17:30:00,R101,494,26.4,Medium,Foggy,4,0,Match
2024-02-16 18:00:00,R101,550,13.5,High,Cloudy,4,0,Match
2024-02-16 18:30:00,R101,609,18.3,High,Foggy,4,0,Festival
2024-02-16 19:00:00,R101,698,11.2,High,Clear,4,0,None
2024-02-16 19:30:00,R101,505,23.8,High,Cloudy,4,0,Concert
2024-02-16 20:00:00,R101,250,58.9,Low,Rainy,4,0,Concert
2024-02-16 20:30:00,R101,262,62.9,Low,Rainy,4,0,None
2024-02-16 21:00:00,R101,261,61.5,Low,Foggy,4,0,None
2024-02-16 21:30:00,R101,182,67.6,Low,Foggy,4,0,None
2024-02-16 22:00:00,R101,214,79.5,Low,Clear,4,0,None
2024-02-16 22:30:00,R101,323,28.5,Medium,Rainy,4,0,Match
2024-02-16 23:00:00,R101,295,53.2,Low,Cloudy,4,0,None
2024-02-16 23:30:00,R101,261,74.7,Low,Clear,4,0,Match
2024-02-17 00:00:00,R101,34,65.3,Low,Clear,5,0,None
2024-02-17 00:30:00,R101,25,67.2,Low,Foggy,5,0,Match
2024-02-17 01:00:00,R101,24,49.2,Low,Foggy,5,0,None
2024-02-17 01:30:00,R101,55,53.8,Low,Foggy,5,0,None
2024-02-17 02:00:00,R101,60,72.2,Low,Clear,5,0,Concert
2024-02-17 02:30:00,R101,33,66.7,Low,Foggy,5,0,None
2024-02-17 03:00:00,R101,52,45.8,Low,Rainy,5,0,Concert
2024-02-17 03:30:00,R101,52,73.4,Low,Foggy,5,0,Match
2024-02-17 04:00:00,R101,62,73.4,Low,Clear,5,0,None
2024-02-17 04:30:00,R101,29,53.7,Low,Rainy,5,0,None
